order_id,customer_id,product_id,jumlah,harga_satuan,status,waktu_beli,waktu_masuk
T01476,C031,P18,3,165750, Bayar,2026-03-02 14:01:09,2026-03-02 14:01:59
T01477,C062,P01,1,32000, kirim ,2026-03-02 14:14:08,2026-03-02 14:14:30
T01478,C027,P10,2,256500,batal,2026-03-02 14:06:53,2026-03-02 14:07:04
T01479,C020,P18,2,195000,BAYAR ,2026-03-02 14:17:40,2026-03-02 14:17:45
T01480,C065,P09,2,240000,bayar,2026-03-02 09:37:44,2026-03-02 09:38:13
T01481,C025,P03,1,36100,bayar,2026-03-02 11:14:33,2026-03-02 11:14:56
T01482,C089,P03,1,28500,pending,2026-03-02 08:34:38,2026-03-02 08:35:00
T01483,C028,P14,1,232500, kirim ,2026-03-02 08:56:33,2026-03-02 08:57:23
T01484,C099,P08,1,494100, Bayar,2026-03-02 15:35:45,2026-03-02 15:36:35
T01485,C086,P15,3,220500,Bayar,2026-03-02 09:42:43,2026-03-02 09:43:06
T01485,C086,P15,3,220500,Bayar,2026-03-02 09:42:43,2026-03-02 09:43:06
T01486,C077,P11,1,720000, kirim ,2026-03-02 15:50:46,2026-03-02 15:50:55
T01487,C005,P18,2,175500,kirim,2026-03-02 14:36:26,2026-03-02 14:36:34
T01488,C086,P10,3,285000,Batal,2026-03-02 08:21:15,2026-03-02 08:23:11
T01489,C047,P09,1,304000,Batal,2026-03-02 11:05:39,2026-03-02 11:05:44
T01489,C047,P09,1,304000,Batal,2026-03-02 11:05:39,2026-03-02 11:05:44
T01490,C068,P10,1,285000,KIRIM,2026-03-02 10:58:59,2026-03-02 10:59:05
T01491,C075,P11,2,720000,bayar,2026-03-02 10:53:50,2026-03-02 10:57:57
T01492,C092,P18,1,185250, Bayar,2026-03-02 14:52:14,2026-03-02 14:53:09
T01493,C043,P02,1,78000,BAYAR ,2026-03-02 10:50:20,2026-03-02 10:58:30
T01494,C047,P19,1,89000, Bayar,2026-03-02 08:02:11,2026-03-02 08:02:42
T01495,C073,P08,2,549000, kirim ,2026-03-02 08:44:47,2026-03-02 08:44:59
T01496,C066,P05,1,63750,kirim,2026-03-02 09:32:29,2026-03-02 09:33:22
T01497,C071,P19,1,75650,BAYAR ,2026-03-02 15:13:59,2026-03-02 15:14:53
T01498,C053,P17,2,156750,Batal,2026-03-02 10:39:51,2026-03-02 10:40:17
T01499,C001,P04,3,17850,BAYAR ,2026-03-02 14:26:03,2026-03-02 14:26:45
T01500,C086,P19,1,89000,BAYAR ,2026-03-02 09:40:41,2026-03-02 09:41:19
T01501,C015,P03,1,38000,bayar,2026-03-02 14:13:35,2026-03-02 14:13:49
T01501,C015,P03,1,38000,bayar,2026-03-02 14:13:35,2026-03-02 14:13:49
T01502,C083,P04,2,18900, Bayar,2026-03-02 11:06:25,2026-03-02 11:06:35
T01503,C082,P17,1,140250, Bayar,2026-03-02 14:11:32,2026-03-02 14:12:15
T01504,C033,P08,1,411750,BAYAR ,2026-03-02 12:27:33,2026-03-02 12:27:51
T01505,C015,P02,2,78000, Bayar,2026-03-02 14:48:41,2026-03-02 14:49:00
T01506,C059,P01,1,32000,Bayar,2026-03-02 12:18:26,2026-03-02 12:19:00
T01507,C018,P16,1,125000,Bayar,2026-03-02 11:33:19,2026-03-02 11:33:50
T01508,C093,P18,1,185250,bayar,2026-03-02 12:38:21,2026-03-02 12:38:31
T01509,C014,P10,1,270750, Bayar,2026-03-02 14:47:38,2026-03-02 14:47:43
T01510,C024,P18,1,195000,batal,2026-03-02 15:47:24,2026-03-02 15:48:16
T01511,C024,P18,1,185250,Bayar,2026-03-02 11:49:13,2026-03-02 11:49:14
T01512,C078,P19,1,80100,kirim,2026-03-02 09:48:56,2026-03-02 09:49:39
T01513,C098,P08,1,494100,Bayar,2026-03-02 10:57:20,2026-03-02 10:57:42
T01514,C030,P01,1,32000,batal,2026-03-02 14:16:41,2026-03-02 14:17:18
T01515,C018,P03,1,38000,BAYAR ,2026-03-02 08:56:02,2026-03-02 08:56:38
T01516,C058,P01,2,32000,KIRIM,2026-03-02 13:20:51,2026-03-02 13:21:09
T01517,C081,P03,3,38000,bayar,2026-03-02 15:19:51,2026-03-02 15:20:30
T01518,C063,P06,2,189000,Bayar,2026-03-02 13:58:58,2026-03-02 13:59:45
T01519,C055,P17,1,148500,Bayar,2026-03-02 13:18:19,2026-03-02 13:18:56
T01520,C023,P04,2,21000,bayar,2026-03-02 13:42:32,2026-03-02 13:43:15
T01521,C058,P07,1,265000,bayar,2026-03-02 09:47:56,2026-03-02 09:48:26
T01522,C088,P07,1,265000,BAYAR ,2026-03-02 11:20:14,2026-03-02 11:21:03
T01522,C088,P07,1,265000,BAYAR ,2026-03-02 11:20:14,2026-03-02 11:21:03
T01523,C054,P12,1,1250000,kirim,2026-03-02 08:19:11,2026-03-02 08:19:55
T01524,C067,P14,2,279000,Bayar,2026-03-02 10:05:12,2026-03-02 10:05:23
T01525,C079,P18,2,146250, Bayar,2026-03-02 14:00:43,2026-03-02 14:01:12
T01526,C060,P01,3,32000, kirim ,2026-03-02 09:47:11,2026-03-02 09:47:36
T01527,C084,P18,1,195000,bayar,2026-03-02 15:48:07,2026-03-02 15:48:38
T01528,C078,P08,1,549000,BAYAR ,2026-03-02 15:16:19,2026-03-02 15:16:23
T01529,C018,P17,2,165000,Bayar,2026-03-02 12:53:34,2026-03-02 12:53:51
T01530,C067,P05,1,56250,kirim,2026-03-02 15:18:28,2026-03-02 15:19:13
T01531,C036,P03,0,34200,bayar,2026-03-02 14:42:54,2026-03-02 14:43:24
T01532,C022,P01,2,32000,bayar,2026-03-02 15:51:15,2026-03-02 15:51:17
T01533,C008,P04,2,21000, kirim ,2026-03-02 11:59:44,2026-03-02 12:00:19
T01534,C097,P13,1,385000,kirim,2026-03-02 14:07:05,2026-03-02 14:07:38
T01535,C099,P19,1,89000, Bayar,2026-03-02 12:54:55,2026-03-02 12:55:27
T01536,C004,P11,1,720000,bayar,2026-03-02 11:27:13,2026-03-02 11:27:46
T01537,C067,P13,1,385000,Bayar,2026-03-02 11:08:36,2026-03-02 11:08:42
T01538,C042,P14,1,310000, Bayar,2026-03-02 09:21:31,2026-03-02 09:22:04
T01539,C081,P19,1,75650,kirim,2026-03-02 11:24:58,2026-03-02 11:25:34
T01540,C003,P20,2,430000,kirim,2026-03-02 13:04:53,2026-03-02 13:05:16
T01541,C016,P02,2,78000,KIRIM,2026-03-02 09:06:51,2026-03-02 09:12:09
T01542,C032,P06,1,160650,batal,2026-03-02 12:58:59,2026-03-02 13:22:29
T01543,C052,P09,1,304000,BAYAR ,2026-03-02 10:12:17,2026-03-02 10:12:22
T01544,C054,P10,2,285000, Bayar,2026-03-02 11:42:37,2026-03-02 11:42:39
T01545,C060,P14,2,263500, Bayar,2026-03-02 09:56:48,2026-03-02 09:57:38
T01546,C006,P06,1,189000, kirim ,2026-03-02 11:13:42,2026-03-02 11:35:04
T01547,C011,P06,1,179550,Bayar,2026-03-02 10:40:28,2026-03-02 10:41:15
T01548,C003,P17,2,165000, Bayar,2026-03-02 13:14:24,2026-03-02 13:38:27
T01549,C018,P17,0,165000, Bayar,2026-03-02 09:37:27,2026-03-02 09:37:45
T01550,C098,P10,2,285000, Bayar,2026-03-02 10:10:25,2026-03-02 10:10:39
T01551,C014,P04,1,15750,Bayar,2026-03-02 11:35:34,2026-03-02 11:36:26
T01552,C012,P18,1,195000,Bayar,2026-03-02 08:26:23,2026-03-02 08:26:36
T01553,C093,P11,1,720000, kirim ,2026-03-02 10:03:16,2026-03-02 10:03:43
T01554,C100,P11,1,720000,kirim,2026-03-02 11:32:37,2026-03-02 11:33:10
T01555,C054,P01,1,32000,bayar,2026-03-02 15:22:44,2026-03-02 15:22:51
T01556,C077,P16,1,106250,kirim,2026-03-02 13:47:47,2026-03-02 13:48:04
T01557,C008,P13,1,385000,bayar,2026-03-02 11:20:55,2026-03-02 11:21:18
T01558,C051,P19,1,80100,bayar,2026-03-02 10:36:39,2026-03-02 10:36:58
T01559,C028,P14,1,310000,bayar,2026-03-02 09:46:20,2026-03-02 09:47:07
T01560,C090,P11,2,684000,batal,2026-03-02 11:48:25,2026-03-02 11:48:42
T01561,C044,P02,1,66300,KIRIM,2026-03-02 15:33:03,2026-03-02 15:33:05
T01562,C055,P02,2,78000,kirim,2026-03-02 12:43:37,2026-03-02 12:43:45
T01563,C078,P02,1,78000,Bayar,2026-03-02 12:44:07,2026-03-02 12:51:16
T01564,C033,P11,2,648000,kirim,2026-03-02 14:46:57,2026-03-02 14:47:09
T01565,C063,P06,1,189000, kirim ,2026-03-02 11:58:14,2026-03-02 11:58:46
T01566,C039,P09,2,320000,Bayar,2026-03-02 10:38:35,2026-03-02 10:38:38
T01567,C068,P08,1,549000,kirim,2026-03-02 12:20:26,2026-03-02 12:30:49
T01568,C089,P04,1,21000, Bayar,2026-03-02 08:29:09,2026-03-02 08:29:33
T01569,C003,P03,2,28500, Bayar,2026-03-02 15:18:42,2026-03-02 15:19:19
T01570,C080,P20,1,365500, Bayar,2026-03-02 14:25:39,2026-03-02 14:26:20
T01571,C059,P20,1,408500,kirim,2026-03-02 14:47:25,2026-03-02 14:48:09
T01572,C073,P13,1,385000, Bayar,2026-03-02 13:47:45,2026-03-02 14:06:59
T01573,C100,P07,2,265000, Bayar,2026-03-02 09:35:38,2026-03-02 09:38:28
T01574,C090,P14,1,232500,BAYAR ,2026-03-02 11:40:45,2026-03-02 11:40:49
T01575,C040,P14,1,310000, kirim ,2026-03-02 08:16:40,2026-03-02 08:16:52
T01576,C072,P20,2,408500,bayar,2026-03-02 11:17:35,2026-03-02 11:18:09
T01577,C044,P04,1,21000,Bayar,2026-03-02 09:17:48,2026-03-02 09:28:27
T01578,C049,P05,1,67500,KIRIM,2026-03-02 11:57:06,2026-03-02 11:57:12
T01579,C087,P07,2,265000,BAYAR ,2026-03-02 08:08:09,2026-03-02 08:09:01
T01580,C035,P11,1,720000,BAYAR ,2026-03-02 14:49:49,2026-03-02 14:50:43
T01581,C022,P17,1,165000,pending,2026-03-02 10:28:29,2026-03-02 10:28:32
T01582,C098,P13,1,385000,kirim,2026-03-02 08:34:11,2026-03-02 09:08:10
T01583,C007,P20,3,365500, kirim ,2026-03-02 11:02:52,2026-03-02 11:03:45
T01584,C042,P03,1,32300,kirim,2026-03-02 10:40:02,2026-03-02 10:40:07
T01585,C094,P19,1,84550,pending,2026-03-02 12:02:06,2026-03-02 12:02:47
T01586,C058,P20,2,365500,KIRIM,2026-03-02 10:33:44,2026-03-02 10:33:48
T01587,C063,P12,2,937500,KIRIM,2026-03-02 08:10:37,2026-03-02 08:10:43
T01588,C034,P19,1,84550,kirim,2026-03-02 14:21:54,2026-03-02 14:38:02
T01589,C041,P15,1,245000,batal,2026-03-02 10:06:45,2026-03-02 10:06:54
T01590,C027,P04,2,21000,bayar,2026-03-02 12:15:08,2026-03-02 12:15:14
T01591,C066,P13,3,346500,BAYAR ,2026-03-02 09:01:30,2026-03-02 09:01:58
T01592,C086,P12,1,1187500, Bayar,2026-03-02 11:25:20,2026-03-02 11:25:34
T01593,C051,P06,1,189000,bayar,2026-03-02 15:52:09,2026-03-02 15:52:13
T01594,C014,P02,1,78000,BAYAR ,2026-03-02 10:09:09,2026-03-02 10:09:53
T01595,C021,P16,1,93750,BAYAR ,2026-03-02 14:04:25,2026-03-02 14:04:37
T01596,C063,P17,2,123750,BAYAR ,2026-03-02 11:49:18,2026-03-02 11:49:53
T01597,,P08,1,494100,KIRIM,2026-03-02 15:57:43,2026-03-02 15:57:59
T01598,C070,P15,2,208250,KIRIM,2026-03-02 14:43:28,2026-03-02 14:44:19
T01599,C064,P15,1,208250, kirim ,2026-03-02 12:21:13,2026-03-02 12:21:39
T01600,C011,P01,1,32000,BAYAR ,2026-03-02 11:19:23,2026-03-02 11:19:48
T01601,C047,P06,1,170100, kirim ,2026-03-02 08:47:04,2026-03-02 09:40:14
T01602,C084,P09,2,320000,bayar,2026-03-02 11:41:08,2026-03-02 11:41:55
T01603,C006,P19,1,84550,BAYAR ,2026-03-02 11:37:19,2026-03-02 12:05:12
T01604,C017,P10,2,285000,Batal,2026-03-02 15:07:48,2026-03-02 15:07:50
T01605,C077,P08,2,521550,Batal,2026-03-02 14:01:42,2026-03-02 14:02:10
T01606,C081,P20,1,430000, Bayar,2026-03-02 11:04:26,2026-03-02 11:05:06
T01607,C089,P17,1,165000,Batal,2026-03-02 12:10:03,2026-03-02 12:37:52
T01608,C099,P18,3,195000,bayar,2026-03-02 11:39:21,2026-03-02 11:39:52
T01609,C081,P13,1,288750,Bayar,2026-03-02 15:06:07,2026-03-02 15:06:47
T01610,C065,P18,1,195000,batal,2026-03-02 09:21:52,2026-03-02 09:32:40
T01611,C088,P16,1,106250,BAYAR ,2026-03-02 14:49:28,2026-03-02 14:50:10
T01612,C047,P12,2,1062500,KIRIM,2026-03-02 08:28:19,2026-03-02 08:28:21
T01613,C036,P15,2,245000, Bayar,2026-03-02 13:10:51,2026-03-02 13:11:35
T01614,C018,P06,1,179550,BAYAR ,2026-03-02 12:45:56,2026-03-02 12:46:34
T01615,C051,P05,2,75000,kirim,2026-03-02 14:13:17,2026-03-02 14:13:54
T01616,C088,P19,1,80100,BAYAR ,2026-03-02 08:56:18,2026-03-02 08:56:29
T01617,C074,P16,1,125000,BAYAR ,2026-03-02 09:37:09,2026-03-02 09:44:00
T01618,C091,P12,1,1125000,bayar,2026-03-02 08:55:49,2026-03-02 08:56:22
T01619,C079,P09,1,240000, Bayar,2026-03-02 11:30:57,2026-03-02 11:55:29
T01620,C066,P07,2,265000,kirim,2026-03-02 10:47:27,2026-03-02 10:47:35
T01621,C075,P06,1,189000,kirim,2026-03-02 08:25:36,2026-03-02 08:26:30
T01622,C042,P10,1,285000,BAYAR ,2026-03-02 08:48:10,2026-03-02 08:48:40
T01623,C055,P99,1,279000,bayar,2026-03-02 12:19:52,2026-03-02 12:20:26
T01624,C099,P05,2,75000, Bayar,2026-03-02 14:20:43,2026-03-02 14:35:24
T01625,C008,P99,1,165000,Bayar,2026-03-02 09:06:38,2026-03-02 09:07:12
T01626,C021,P17,2,148500,Bayar,2026-03-02 12:47:41,2026-03-02 12:48:31
T01627,C057,P19,1,89000,BAYAR ,2026-03-02 12:36:35,2026-03-02 12:37:24
T01628,C044,P11,2,612000, Bayar,2026-03-02 14:44:34,2026-03-02 14:50:20
T01629,C079,P20,2,430000,Bayar,2026-03-02 10:37:18,2026-03-02 10:37:27
T01629,C079,P20,2,430000,Bayar,2026-03-02 10:37:18,2026-03-02 10:37:27
T01630,C082,P01,1,32000,bayar,2026-03-02 08:21:31,2026-03-02 08:22:23
T01631,C001,P04,1,15750,bayar,2026-03-02 15:16:31,2026-03-02 15:16:52
T01632,C039,P14,1,263500,Bayar,2026-03-02 13:03:24,2026-03-02 13:04:08
T01633,C029,P16,1,93750, kirim ,2026-03-02 09:18:40,2026-03-02 09:19:35
T01634,C095,P05,2,67500,KIRIM,2026-03-02 14:47:54,2026-03-02 14:48:18
T01635,C014,P17,2,165000,kirim,2026-03-02 09:59:17,2026-03-02 09:59:29
T01636,C095,P01,1,32000,BAYAR ,2026-03-02 13:42:22,2026-03-02 13:42:28
T01637,C022,P07,2,225250,bayar,2026-03-02 14:31:52,2026-03-02 14:32:15
T01638,C047,P06,1,179550,Bayar,2026-03-02 11:11:11,2026-03-02 11:11:32
T01639,C100,P19,2,66750,Bayar,2026-03-02 08:17:51,2026-03-02 08:18:31
T01640,C016,P04,1,21000,kirim,2026-03-02 11:34:21,2026-03-02 11:34:33
T01641,C084,P15,1,245000,batal,2026-03-02 15:09:55,2026-03-02 15:10:09
T01642,C022,P19,3,75650,KIRIM,2026-03-02 13:09:35,2026-03-02 13:14:14
T01643,C022,P10,1,256500,BAYAR ,2026-03-02 10:09:02,2026-03-02 10:09:12
T01644,C016,P18,1,146250,Bayar,2026-03-02 09:50:58,2026-03-02 09:51:18
T01645,C033,P10,1,213750,bayar,2026-03-02 10:14:58,2026-03-02 10:39:42
T01646,C009,P19,1,80100,BAYAR ,2026-03-02 11:59:38,2026-03-02 12:00:15
T01647,C042,P17,1,165000,BAYAR ,2026-03-02 12:31:48,2026-03-02 12:32:02
T01648,C093,P04,0,21000,kirim,2026-03-02 09:13:34,2026-03-02 09:14:00
T01649,C067,P18,1,146250,Batal,2026-03-02 12:27:01,2026-03-02 12:27:45
T01650,C069,P12,1,1250000,bayar,2026-03-02 14:04:27,2026-03-02 14:04:39
T01651,C074,P10,2,256500,bayar,2026-03-02 10:09:02,2026-03-02 10:21:02
T01652,C012,P06,1,189000,batal,2026-03-02 09:54:42,2026-03-02 10:05:26
T01653,C026,P19,1,89000,bayar,2026-03-02 14:49:12,2026-03-02 14:49:14
T01654,C088,P01,1,32000,bayar,2026-03-02 13:14:52,2026-03-02 13:15:23
T01655,C088,P05,3,56250,Bayar,2026-03-02 14:39:38,2026-03-02 14:39:52
T01656,C015,P02,1,66300,kirim,2026-03-02 09:02:53,2026-03-02 09:03:41
T01657,C044,P04,1,15750,BAYAR ,2026-03-02 13:37:14,2026-03-02 13:37:43
T01658,C044,P07,1,265000,BAYAR ,2026-03-02 08:20:13,2026-03-02 08:20:26
T01659,C037,P10,1,285000,pending,2026-03-02 15:04:09,2026-03-02 15:04:19
T01660,C018,P05,1,71250,KIRIM,2026-03-02 11:04:07,2026-03-02 11:14:57
T01661,C045,P19,2,89000,batal,2026-03-02 09:45:45,2026-03-02 09:46:09
T01662,C064,P19,2,89000,kirim,2026-03-02 13:25:36,2026-03-02 13:26:26
T01663,C070,P09,1,304000,BAYAR ,2026-03-02 09:44:10,2026-03-02 09:44:33
T01663,C070,P09,1,304000,BAYAR ,2026-03-02 09:44:10,2026-03-02 09:44:33
T01664,C062,P03,3,32300,bayar,2026-03-02 14:45:35,2026-03-02 14:45:37
T01665,C080,P08,1,549000,Bayar,2026-03-02 13:04:29,2026-03-02 13:04:33
T01666,C014,P14,1,294500,BAYAR ,2026-03-02 10:04:37,2026-03-02 10:04:56
T01667,C008,P01,1,28800,Bayar,2026-03-02 10:01:09,2026-03-02 10:01:28
T01668,C009,P15,1,220500, Bayar,2026-03-02 11:21:17,2026-03-02 11:22:08
T01669,C033,P08,1,549000,bayar,2026-03-02 10:17:13,2026-03-02 10:17:20
T01670,C004,P04,2,17850,BAYAR ,2026-03-02 15:15:24,2026-03-02 15:15:32
T01671,C002,P03,1,34200,Bayar,2026-03-02 12:27:03,2026-03-02 12:27:37
T01672,C066,P04,1,15750,bayar,2026-03-02 11:07:10,2026-03-02 11:07:40
T01673,C037,P08,1,521550,KIRIM,2026-03-02 11:01:23,2026-03-02 11:01:27
T01674,C056,P06,1,170100,Bayar,2026-03-02 09:02:22,2026-03-02 09:02:24
T01675,C043,P09,1,320000,Bayar,2026-03-02 12:30:58,2026-03-02 12:31:06
T01676,C020,P15,1,245000,BAYAR ,2026-03-02 10:18:50,2026-03-02 10:19:16
T01677,C055,P16,1,112500,bayar,2026-03-02 08:10:21,2026-03-02 08:10:39
T01678,C033,P02,1,74100,BAYAR ,2026-03-02 12:04:05,2026-03-02 12:04:48
T01679,,P03,1,36100, kirim ,2026-03-02 15:28:07,2026-03-02 15:28:56
T01680,C078,P03,1,36100,Bayar,2026-03-02 10:52:56,2026-03-02 10:52:59
T01681,C009,P20,1,322500,bayar,2026-03-02 12:49:00,2026-03-02 13:40:48
T01682,C013,P18,1,146250,Batal,2026-03-02 14:49:32,2026-03-02 14:49:59
T01683,C042,P19,1,89000, Bayar,2026-03-02 10:25:21,2026-03-02 10:26:15
T01684,C034,P20,1,365500, kirim ,2026-03-02 12:03:36,2026-03-02 12:03:41
T01685,C014,P02,1,78000,kirim,2026-03-02 12:41:34,2026-03-02 12:42:09
T01686,C011,P09,1,240000,batal,2026-03-02 08:51:55,2026-03-02 08:52:30
T01687,C076,P15,3,245000,bayar,2026-03-02 08:12:14,2026-03-02 08:12:49
T01688,C058,P09,3,288000, kirim ,2026-03-02 10:46:05,2026-03-02 10:46:16
T01689,C002,P19,1,89000,bayar,2026-03-02 12:00:29,2026-03-02 12:21:51
T01690,C024,P16,2,106250, kirim ,2026-03-02 10:54:52,2026-03-02 10:54:58
T01691,C066,P03,2,36100,batal,2026-03-02 14:57:34,2026-03-02 14:57:40
T01692,C086,P17,3,123750,bayar,2026-03-02 09:22:09,2026-03-02 09:22:58
T01693,C075,P08,1,494100,Bayar,2026-03-02 14:29:36,2026-03-02 14:30:27
T01694,C089,P08,1,549000,Batal,2026-03-02 09:36:40,2026-03-02 09:37:24
T01695,C083,P15,1,232750, kirim ,2026-03-02 13:17:19,2026-03-02 13:18:11
T01696,C050,P14,1,294500,pending,2026-03-02 14:23:23,2026-03-02 14:24:17
T01697,C014,P05,1,75000, Bayar,2026-03-02 08:35:22,2026-03-02 08:35:32
T01698,C074,P14,3,310000, Bayar,2026-03-02 10:30:18,2026-03-02 10:30:27
T01699,C034,P17,1,165000,Bayar,2026-03-02 10:04:29,2026-03-02 10:04:57
T01700,C028,P01,3,32000,BAYAR ,2026-03-02 13:40:22,2026-03-02 13:40:28
T01701,C092,P20,1,430000,kirim,2026-03-02 13:49:34,2026-03-02 13:50:27
T01702,C033,P01,1,32000,Bayar,2026-03-02 11:06:37,2026-03-02 11:06:53
T01703,C064,P01,1,32000, kirim ,2026-03-02 09:30:25,2026-03-02 09:30:43
T01704,C073,P02,1,78000,Bayar,2026-03-02 15:56:47,2026-03-02 15:57:06
T01705,C069,P03,1,38000,bayar,2026-03-02 15:01:49,2026-03-02 15:02:34
T01706,C053,P18,1,195000,BAYAR ,2026-03-02 09:19:26,2026-03-02 09:19:32
T01707,C079,P13,1,385000,Bayar,2026-03-02 13:42:12,2026-03-02 13:42:29
T01708,C012,P10,1,270750,KIRIM,2026-03-02 12:36:44,2026-03-02 12:37:04
T01709,C008,P04,2,15750,KIRIM,2026-03-02 13:35:09,2026-03-02 13:35:48
T01710,C088,P02,2,78000,Bayar,2026-03-02 11:11:50,2026-03-02 11:12:21
T01711,C034,P14,1,310000,Bayar,2026-03-02 14:27:24,2026-03-02 14:27:31
T01712,C039,P20,1,408500,kirim,2026-03-02 13:58:17,2026-03-02 13:58:37
T01713,C072,P13,1,327250,Batal,2026-03-02 14:12:41,2026-03-02 14:27:05
T01714,C040,P14,1,279000,KIRIM,2026-03-02 10:23:09,2026-03-02 10:24:02
T01715,C029,P01,1,32000,KIRIM,2026-03-02 13:11:57,2026-03-02 13:12:17
T01716,C082,P12,1,1062500,KIRIM,2026-03-02 10:20:57,2026-03-02 10:21:22
T01717,C007,P13,1,327250,BAYAR ,2026-03-02 13:45:29,2026-03-02 13:46:08
T01718,C055,P05,3,56250, kirim ,2026-03-02 10:40:37,2026-03-02 10:41:26
T01719,C014,P05,1,71250,bayar,2026-03-02 14:57:08,2026-03-02 14:57:13
T01720,C082,P17,1,165000,kirim,2026-03-02 15:25:15,2026-03-02 15:49:21
T01721,C062,P01,2,32000,batal,2026-03-02 08:59:10,2026-03-02 08:59:44
T01722,C035,P20,1,365500,Batal,2026-03-02 11:15:42,2026-03-02 11:16:33
T01723,C007,P14,1,294500,batal,2026-03-02 08:41:34,2026-03-02 08:41:42
T01724,C050,P11,2,720000,Bayar,2026-03-02 10:04:30,2026-03-02 10:05:15
T01725,C017,P06,1,189000, Bayar,2026-03-02 11:21:14,2026-03-02 12:08:46
T01726,C084,P09,1,240000, Bayar,2026-03-02 08:25:44,2026-03-02 08:26:12
T01727,C092,P03,3,36100,Bayar,2026-03-02 09:00:50,2026-03-02 09:01:03
T01728,C027,P03,1,36100,BAYAR ,2026-03-02 12:06:10,2026-03-02 12:07:00
T01729,C061,P18,1,195000, kirim ,2026-03-02 12:54:18,2026-03-02 12:54:29
T01730,C033,P03,1,38000,kirim,2026-03-02 13:31:21,2026-03-02 13:31:37
T01731,C035,P08,1,549000,KIRIM,2026-03-02 10:57:29,2026-03-02 10:58:02
T01732,C095,P01,1,32000, kirim ,2026-03-02 08:19:31,2026-03-02 08:32:27
T01733,C045,P17,3,156750,KIRIM,2026-03-02 10:36:31,2026-03-02 10:36:36
T01734,C027,P12,2,1125000, kirim ,2026-03-02 10:22:53,2026-03-02 10:22:57
T01735,C083,P07,1,238500,BAYAR ,2026-03-02 12:05:56,2026-03-02 12:06:32
T01736,C069,P18,2,165750, kirim ,2026-03-02 12:09:18,2026-03-02 12:33:02
T01737,C090,P20,1,322500,bayar,2026-03-02 08:33:16,2026-03-02 08:33:37
T01738,C094,P05,3,63750, kirim ,2026-03-02 10:18:36,2026-03-02 10:18:39
T01739,C021,P07,1,265000,bayar,2026-03-02 15:34:11,2026-03-02 15:34:26
T01740,C073,P18,1,195000,bayar,2026-03-02 12:33:02,2026-03-02 12:33:55
T01741,C002,P07,1,265000,pending,2026-03-02 09:31:37,2026-03-02 09:31:40
T01742,C081,P13,1,288750,Bayar,2026-03-02 09:02:35,2026-03-02 09:02:37
T01743,C008,P10,2,285000, Bayar,2026-03-02 09:43:24,2026-03-02 09:44:15
T01744,C036,P03,1,38000,kirim,2026-03-02 13:22:01,2026-03-02 13:22:05
T01745,C001,P19,1,89000,Bayar,2026-03-02 10:52:47,2026-03-02 10:53:38
T01746,C043,P06,3,160650,Bayar,2026-03-02 08:01:54,2026-03-02 08:02:47
T01747,C035,P02,1,78000,Bayar,2026-03-02 11:58:03,2026-03-02 11:58:46
T01748,C029,P03,3,38000,Batal,2026-03-02 14:27:11,2026-03-02 14:28:05
T01749,C080,P20,1,430000, Bayar,2026-03-02 15:26:42,2026-03-02 15:37:47
T01750,C049,P14,1,263500,BAYAR ,2026-03-02 11:49:12,2026-03-02 11:49:31
T01751,C067,P01,2,32000,Bayar,2026-03-02 12:48:20,2026-03-02 12:48:48
T01752,C076,P16,1,112500,Bayar,2026-03-02 15:06:51,2026-03-02 15:07:15
T01753,C012,P13,1,346500,Bayar,2026-03-02 08:12:45,2026-03-02 08:13:01
T01754,C039,P19,3,89000, Bayar,2026-03-02 13:05:19,2026-03-02 13:05:31
T01755,C016,P15,1,183750,Batal,2026-03-02 11:17:16,2026-03-02 11:17:37
T01756,C010,P05,1,75000, Bayar,2026-03-02 12:26:39,2026-03-02 12:27:18
T01757,C078,P13,3,346500,bayar,2026-03-02 09:15:14,2026-03-02 09:15:26
T01758,C014,P09,2,288000,Batal,2026-03-02 14:33:45,2026-03-02 14:34:03
T01759,C074,P02,1,70200,Bayar,2026-03-02 10:54:11,2026-03-02 10:54:44
T01760,C091,P01,2,27200, Bayar,2026-03-02 14:41:02,2026-03-02 14:41:43
T01761,C023,P07,1,238500, kirim ,2026-03-02 15:31:48,2026-03-02 15:32:43
T01762,C067,P02,1,74100,Batal,2026-03-02 08:48:35,2026-03-02 08:49:17
T01763,C099,P14,1,232500,batal,2026-03-02 08:39:35,2026-03-02 08:40:10
T01764,C074,P18,1,195000,BAYAR ,2026-03-02 13:50:20,2026-03-02 13:50:24
T01765,C011,P04,2,21000, Bayar,2026-03-02 15:25:47,2026-03-02 15:26:08
T01766,C005,P15,1,208250, Bayar,2026-03-02 08:29:04,2026-03-02 08:29:13
T01766,C005,P15,1,208250, Bayar,2026-03-02 08:29:04,2026-03-02 08:29:13
T01767,C065,P16,1,118750, Bayar,2026-03-02 10:20:02,2026-03-02 10:32:11
T01768,C072,P05,1,63750, Bayar,2026-03-02 15:15:30,2026-03-02 15:16:00
T01769,C080,P16,2,125000,KIRIM,2026-03-02 14:58:19,2026-03-02 14:59:13
T01770,C010,P18,1,175500,kirim,2026-03-02 08:45:08,2026-03-02 08:45:58
T01771,C038,P20,1,387000,Bayar,2026-03-02 11:40:14,2026-03-02 11:40:26
